date,confirmed,deaths,recovered,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Deaths Weekly(Ave7)/1M pop,Deaths /1M pop (Ave7),Td7,R0,K,CFR
2020-6-12,17269,36,11903,15285.142857142855,602.0,481.57142857142856,27.57142857142857,2.0,1.857142857142857,7.0608254811069955,21.182476443320986,21.782837115757022,1.2495026105410392,0.19968154402895055,0.0018038057497476543
2020-6-13,17713,37,12191,15775.714285714284,444.0,490.57142857142856,29.57142857142857,1.0,2.0,7.0608254811069955,21.77087856674657,22.594726297762527,1.2395416999733546,0.193250214961307,0.0018744906275468623
2020-6-14,18227,42,12818,16251.428571428569,514.0,475.7142857142857,31.428571428571427,5.0,1.8571428571428568,6.4724233576814125,24.712889183874484,23.601229954381807,1.2282418890211215,0.18582812641492352,0.0019338959212376937
2020-6-15,19013,46,13267,16746.285714285714,786.0,494.8571428571429,33.71428571428571,4.0,2.2857142857142856,8.826031851383744,27.066497677576816,24.437375074656877,1.219632480648412,0.18008087201125156,0.0020132396096362516
2020-6-16,19553,47,13866,17260.0,540.0,513.7142857142858,36.42857142857142,1.0,2.7142857142857135,10.00283609823491,27.6548998010024,25.37234159252645,1.210741582317703,0.17405991947041566,0.0021105777189207083
2020-6-17,19961,49,14185,17806.0,408.0,546.0,39.0,2.0,2.571428571428571,9.414433974809327,28.831704047853567,25.983573668087708,1.2053072625698324,0.1703360370799537,0.0021902729417050434
2020-6-18,20430,55,14696,18343.285714285714,469.0,537.2857142857143,41.57142857142857,6.0,2.5714285714285707,8.826031851383744,32.362116788407064,26.274482589395816,1.2028178528347406,0.16861892460005456,0.002266302189201187
2020-6-19,20916,57,15287,18880.85714285714,486.0,537.5714285714284,44.57142857142857,2.0,3.0,11.179640345086076,33.538921035258234,26.60362400301655,1.2000728999214925,0.1667172885368723,0.002360667645234024
2020-6-20,21331,60,15790,19401.85714285714,415.0,521.0,47.57142857142857,3.0,2.9999999999999996,11.76804246851166,35.30412740553498,27.00420039898122,1.1968305714026986,0.1644598459513037,0.0024519007753307856
2020-6-21,21764,63,16419,19918.714285714283,433.0,516.8571428571429,50.85714285714285,3.0,3.285714285714285,10.591238221660493,37.06933377581173,27.383519140970503,1.1938554852320675,0.16237768107618566,0.0025532342162072996
2020-6-22,22407,65,16862,20424.0,643.0,505.2857142857142,53.857142857142854,2.0,2.9999999999999996,10.00283609823491,38.2461380226629,27.96829709905118,1.1894407288609838,0.1592687422452682,0.0026369537239102456
2020-6-23,23062,67,17450,20908.857142857145,655.0,484.8571428571428,56.57142857142857,2.0,2.714285714285714,10.591238221660493,39.42294226951406,28.82639766570717,1.183314020857474,0.15491578535056794,0.002705620311282983
