date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Td7,R0,K,CFR
2020-06-15,1021,52.0,1015.0,0.0,2.0,51.0,1.0,0.0,623.1298656082388,2.19179986692971,0.007756310816528056,0.05024630541871921
2020-06-16,1022,52.0,1017.0000000000001,1.0,2.0,51.142857142857146,0.0,0.14285714285714285,527.9344999437797,2.446921470476737,0.009148486980999238,0.050287961792386565
2020-06-17,1023,52.0,1019.0,1.0,1.9999999999999996,51.28571428571429,0.0,0.14285714285714285,464.3481849059182,2.0864048990680044,0.010394718359320265,0.05032945464741344
2020-06-18,1025,52.0,1020.2857142857142,2.0,1.2857142857142856,51.42857142857143,0.0,0.14285714285714285,435.6648219187454,1.3710746152453335,0.011075283891770593,0.05040604872584711
2020-06-19,1027,65.0,1021.4285714285714,2.0,1.1428571428571428,51.57142857142858,13.0,0.14285714285714285,453.53281897142415,0.8142505212971679,0.010641276953234247,0.050489510489510496
2020-06-20,1031,65.0,1022.5714285714286,4.0,1.1428571428571428,53.57142857142857,0.0,1.9999999999999998,486.18989883646555,0.7069528560536236,0.009930069930069951,0.052388935456831515
2020-06-21,1038,65.0,1024.2857142857142,7.0,1.7142857142857142,55.57142857142857,0.0,1.9999999999999998,515.9408186587976,0.7485495079957005,0.00936015646828725,0.05425383542538354
2020-06-22,1042,65.0,1026.7142857142856,4.0,2.4285714285714284,57.57142857142857,0.0,1.9999999999999998,532.7865640497938,0.8957377232472762,0.009065550906555031,0.05607346598024211
2020-06-23,1054,65.0,1029.7142857142856,12.0,3.0,59.42857142857142,0.0,1.857142857142857,510.3869278903351,1.1487597331358477,0.009461527758452548,0.05771365149833519
2020-06-24,1063,65.0,1034.2857142857142,9.0,4.571428571428571,61.28571428571428,0.0,1.857142857142857,463.882210908674,1.3359169825354342,0.010405105438401674,0.05925414364640884
2020-06-25,1074,65.0,1040.0,11.0,5.714285714285714,63.14285714285713,0.0,1.857142857142857,356.0245878269065,2.474601859391583,0.013535911602209905,0.06071428571428571
2020-06-26,1090,65.0,1047.0,16.0,7.0,65.0,0.0,1.857142857142857,269.2803941591286,3.156925177794596,0.017857142857142794,0.06208213944603629
2020-06-27,1101,65.0,1056.0,11.0,9.0,65.0,0.0,0.0,205.5207538512036,3.649376220853931,0.02333196889070821,0.061553030303030304
2020-06-28,1109,65.0,1066.0,8.0,9.999999999999998,65.0,0.0,0.0,159.12114996857508,3.2688839473404494,0.030032467532467577,0.06097560975609756
2020-06-29,1122,65.0,1076.142857142857,13.0,10.142857142857142,65.0,0.0,0.0,129.21643830365517,2.748116152345384,0.036853390511927264,0.06040090269480951
2020-06-30,1132,65.0,1087.5714285714287,10.0,11.428571428571429,65.0,0.0,0.0,110.01875034311995,2.3871792926297677,0.04314350192486405,0.05976618941284644
2020-07-01,1146,65.0,1098.7142857142858,14.0,11.142857142857142,65.0,0.0,0.0,96.5845217187682,1.924167448516752,0.04899513989228965,0.05916005720972565
2020-07-02,1165,65.0,1110.5714285714284,19.0,11.857142857142858,65.0,0.0,0.0,88.34731457394015,1.611267248749025,0.05343908464438962,0.058528428093645495
2020-07-03,1191,65.0,1123.5714285714284,26.0,12.999999999999998,65.0,0.0,0.0,82.31348556215828,1.457092596944607,0.05724208901466421,0.057851239669421496
2020-07-04,1218,65.0,1138.0,27.0,14.428571428571427,65.0,0.0,0.0,78.22801574381778,1.3003852376630898,0.06013986013986006,0.05711775043936731
2020-07-05,1239,65.0,1154.7142857142856,21.0,16.71428571428571,65.0,0.0,0.0,74.23659365178541,1.2993643668028267,0.06326889279437609,0.056290981071384395
2020-07-06,1255,66.0,1173.2857142857142,16.0,18.57142857142857,65.0,1.0,0.0,68.85269492398112,1.4287236165162578,0.06804404305332168,0.055399975648362354
2020-07-07,1282,67.0,1192.2857142857142,27.0,18.999999999999996,65.14285714285714,1.0,0.14285714285714285,63.95952210252376,1.4145214796673062,0.07305491294289523,0.054636951833213515
2020-07-08,1330,67.0,1213.7142857142856,48.0,21.428571428571427,65.42857142857143,0.0,0.2857142857142857,59.36543708928856,1.463998870396225,0.07848070932183071,0.053907721280602644
2020-07-09,1352,67.0,1240.0,22.0,26.285714285714285,65.71428571428571,0.0,0.2857142857142857,54.63343915984941,1.5260924133169347,0.08498116760828622,0.05299539170506912
2020-07-10,1396,67.0,1266.7142857142856,44.0,26.714285714285715,66.0,0.0,0.2857142857142857,49.20973488194241,1.6535286958870439,0.09389400921658997,0.05210330438705312
2020-07-11,1431,67.0,1295.9999999999998,35.0,29.285714285714285,66.28571428571428,0.0,0.2857142857142857,45.28089152229785,1.552694020570851,0.10161272132626586,0.05114638447971782
2020-07-12,1462,67.0,1326.4285714285713,31.0,30.428571428571427,66.57142857142857,0.0,0.2857142857142857,42.034520609648304,1.4927158434107848,0.1090167548500881,0.050188476036618204
2020-07-13,1488,67.0,1358.2857142857142,26.0,31.857142857142854,66.85714285714285,0.0,0.2857142857142857,39.54967338772758,1.4228815589864128,0.1154550350026925,0.04922170803533866
2020-07-14,1530,67.0,1391.5714285714284,42.0,33.285714285714285,67.0,0.0,0.14285714285714285,37.22276035847624,1.4465176263615316,0.12221287336979392,0.04814700749409712
2020-07-15,1568,67.0,1427.0,38.0,35.42857142857143,67.0,0.0,0.0,35.481462295854925,1.3696752738189621,0.12781028641823222,0.046951646811492644
2020-07-16,1617,67.0,1461.0,49.0,34.0,67.0,0.0,0.0,34.54313010836102,1.237643635158257,0.13104414856341973,0.0458590006844627
2020-07-17,1668,67.0,1498.8571428571427,51.0,37.857142857142854,67.0,0.0,0.0,34.00286188106232,1.187985020687509,0.13298132394641649,0.044700724361418226
2020-07-18,1668,67.0,1537.7142857142856,0.0,38.857142857142854,67.0,0.0,0.0,33.36556012327413,1.2012603762917315,0.13534121235226848,0.043571163136380535
2020-07-19,1754,67.0,1571.5714285714284,86.0,33.857142857142854,67.0,0.0,0.0,32.82678773354711,1.1908292688315603,0.13740245261984385,0.0426324879556404
2020-07-20,1783,69.0,1613.2857142857142,29.0,41.71428571428571,67.0,2.0,0.0,33.26666321906706,1.0444513176272305,0.13571493500590848,0.041530151421234396
2020-07-21,1830,70.0,1655.4285714285716,47.0,42.14285714285714,67.28571428571428,1.0,0.2857142857142857,32.81962795687735,1.174949595316802,0.1374302665367928,0.040645495340006894
2020-07-22,1891,70.0,1698.285714285714,61.0,42.857142857142854,67.71428571428571,0.0,0.42857142857142855,32.67677480957897,1.1319727017298704,0.13798757335174328,0.0398721399730821
2020-07-23,1955,71.0,1744.4285714285713,64.0,46.14285714285714,68.14285714285714,1.0,0.42857142857142855,32.239788021356226,1.179824350786614,0.1397207267833107,0.03906313979199083
2020-07-24,2000,71.0,1792.7142857142856,45.0,48.28571428571428,68.71428571428571,0.0,0.5714285714285714,31.979293555291726,1.1518544540388782,0.14077471132585384,0.0383297473902303
2020-07-25,2035,72.0,1840.142857142857,35.0,47.42857142857143,69.28571428571428,1.0,0.5714285714285714,31.622966386681732,1.167861342452132,0.14224240975376523,0.03765235618352612
2020-07-26,2068,72.0,1892.5714285714284,33.0,52.42857142857143,70.0,0.0,0.7142857142857142,30.754370297289093,1.2722255064242514,0.14595140128871986,0.036986714975845415
