date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Td7,Rt,K,CFR
2020-08-30,437,19.0,408.0,3.0,8.571428571428571,19.0,0.0,0.0,25.999151538588972,0.812208768710932,0.17024320457796838,0.04656862745098039
2020-08-31,440,19.0,416.14285714285717,3.0,8.142857142857142,19.0,0.0,0.0,28.026925094352077,0.800015021168301,0.15896358543417366,0.04565739787161002
2020-09-01,445,19.0,424.1428571428571,5.0,8.0,19.0,0.0,0.0,30.07552005359266,0.806683084736136,0.14898729831788549,0.044796227686089596
2020-09-02,451,19.0,431.71428571428567,6.0,7.571428571428571,19.0,0.0,0.0,33.08428251625409,0.7422485503439071,0.13640956551027272,0.04401058901389809
2020-09-03,463,19.0,437.85714285714283,12.0,6.142857142857142,19.0,0.0,0.0,36.9371112406306,0.7076866664303696,0.12309728656518859,0.0433931484502447
2020-09-04,471,19.0,443.1428571428571,8.0,5.285714285714286,19.0,0.0,0.0,41.26608011752116,0.6720997110767326,0.11092985318107673,0.0428755641521599
2020-09-05,474,19.0,448.7142857142857,3.0,5.571428571428571,19.0,0.0,0.0,46.7182667865682,0.6277933292151094,0.09864603481624756,0.04234320280165552
2020-09-06,482,19.0,454.42857142857144,8.0,5.7142857142857135,19.0,0.0,0.0,51.01001148160778,0.7351342944491099,0.09073543457497613,0.04181075133605784
2020-09-07,492,19.0,460.85714285714283,10.0,6.428571428571429,19.0,0.0,0.0,55.1291054979264,0.7764835146529995,0.08425023577491353,0.0412275263484191
2020-09-08,497,19.0,468.2857142857143,5.0,7.428571428571429,19.0,0.0,0.0,58.44567314051372,0.8553824739501866,0.07966522008679477,0.04057352043929225
2020-09-09,502,19.0,475.71428571428567,5.0,7.428571428571428,19.0,0.0,0.0,59.669841345739584,0.9864862877146907,0.07809640024405129,0.039939939939939946
2020-09-10,502,19.0,482.99999999999994,0.0,7.285714285714285,19.0,0.0,0.0,58.51125465857297,1.145390275201918,0.0795795795795795,0.03933747412008282
2020-09-11,517,19.0,488.57142857142856,15.0,5.571428571428571,19.0,0.0,0.0,56.33742518522833,1.2576184332365732,0.08251996450754207,0.03888888888888889
2020-09-12,541,19.0,495.1428571428571,24.0,6.571428571428571,19.0,0.0,0.0,57.01608031914047,1.0,0.08157894736842097,0.03837276399307559
2020-09-13,547,19.0,504.71428571428567,6.0,9.571428571428571,19.0,0.0,0.0,56.546792728941014,1.104983009506624,0.08222735141373327,0.03764506085479762
2020-09-14,553,19.0,514.0,6.0,9.285714285714286,19.0,0.0,0.0,53.37509370774586,1.3288411351374103,0.08689499009340496,0.03696498054474708
2020-09-15,567,19.0,522.7142857142857,14.0,8.714285714285714,19.0,0.0,0.0,52.091343868868876,1.1727931963588538,0.08893829905503059,0.03634872916097295
